35 -2 1957 15.59
36 -2 1957 14.56
36 -1 1957 13.52
36 -1 1957 13.4
36 -1 1957 13.52
36 -1 1957 13.4
36 -2 1957 14.88
36 -1 1957 13.65
35 0 1957 14.55
36 -2 1957 14.56
36 -2 1957 14.88
36 -1 1957 13.65
35 0 1957 14.55
36 0 1957 13.09
37 0 1957 13.14
37 0 1957 13.68
36 0 1957 13.09
36 0 1957 13.16
37 0 1957 13.32
37 0 1957 13.14
36 0 1957 13.16
37 0 1957 13.68
37 0 1957 13.32
45 -15 1957 12.76
41 -11 1957 14.4
38 -9 1957 14.36
44 -15 1957 12.84
50 -4 1957 12.48
38 -12 1957 14.77
39 -13 1957 13.79
40 -13 1957 13.59
40 -13 1957 13.7
41 -14 1957 13.37
41 -14 1957 13.3
43 -15 1957 13.08
43 -15 1957 12.62
43 -15 1957 12.81
43 -15 1957 12.59
44 -13 1957 12.29
38 -24 1957 14.4
45 -10 1957 12.01
37 -23 1957 13.9
45 -10 1957 12.13
45 -10 1957 12
37 -24 1957 14.3
45 -10 1957 12.2
46 -8 1957 11.71
37 -18 1957 19.5
37 -15 1957 18
31 -9 1957 15.36
37 0 1957 13.24
31 -10 1957 18
37 0 1957 13.24
37 0 1957 13.04
46 -6 1957 11.81
36 0 1957 13.09
30 -10 1957 16.04
36 0 1957 13.35
36 0 1957 13.09
37 0 1957 13.04
36 0 1957 13.35
45 -7 1957 12.11
44 -8 1957 12.38
29 -10 1957 15.48
42 -9 1957 12.94
35 0 1957 14.58
28 -11 1957 14.89
35 0 1957 14.58
35 -1 1957 15.11
29 -11 1957 15.84
35 -1 1957 15.11
35 -2 1957 14.96
37 0 1957 13.54
36 -2 1957 15.05
36 -3 1957 13.18
36 -2 1957 14.07
37 0 1957 13.54
35 -2 1957 14.96
36 -2 1957 15.05
